taxon_name,gbif_id,decimal_longitude,decimal_latitude
Halimione_portulacoides,1340027257,25.25,37.133333
Halimione_portulacoides,1340027301,25.1,36.983333
Halimione_portulacoides,1340027258,25.083333,37.033333
Halimione_portulacoides,1340032608,25.2,36.983333
Halimione_portulacoides,1340032355,25.083333,37.066667
Halimione_portulacoides,1042862374,8.414444,55.413056
Halimione_portulacoides,1340032555,25.1,37.05
Halimione_portulacoides,1340032613,25.15,37.1
Halimione_portulacoides,1340030214,25.233333,37.016667
Halimione_portulacoides,1845007693,8.353333,54.650833
Halimione_portulacoides,31969783,3.1,39.790001
Halimione_portulacoides,1936074787,-2.9273,43.378
Halimione_portulacoides,1891607830,12.57,41.9
Halimione_portulacoides,1340032432,24.25,38.666667
Halimione_portulacoides,1340032698,24.466667,38.866667
Halimione_portulacoides,1340032621,26.833333,35.35
Halimione_portulacoides,1340029090,27.75,36.566667
Halimione_portulacoides,1340029068,28.133333,36.2
Halimione_portulacoides,1340032382,24.45,38.95
Halimione_portulacoides,31969784,3.13,39.84
Halimione_portulacoides,1144694961,8.6,41.88333
Halimione_portulacoides,1340032296,24.25,38.033333
Halimione_portulacoides,1340028093,25.383333,37.1
Halimione_portulacoides,2289972868,4.304708,51.429248
Halimione_portulacoides,1501861074,-0.54,38.33
Halimione_portulacoides,2290518159,2.5,42.583333
Halimione_portulacoides,1042864502,8.469444,55.348611
Halimione_portulacoides,1055451191,-0.236269,53.361017
Halimione_portulacoides,1057085600,0.91371,51.208542
Halimione_portulacoides,1144694980,9.36667,41.56667
Halimione_portulacoides,1144694959,9.53333,42.08333
Halimione_portulacoides,1842853541,-2.84,35.2
Halimione_portulacoides,1842855990,-6.2,35.17
Halimione_portulacoides,1935985497,-0.9482,38.1081
Halimione_portulacoides,1936211284,-4.4604,42.4411
Halimione_portulacoides,1042866008,10.641944,55.863889
Halimione_portulacoides,1936143493,0.0688,38.6481
Halimione_portulacoides,1842879225,-5.37,35.54
Halimione_portulacoides,1935890868,-0.1979,39.8043
Halimione_portulacoides,2287119656,6.102,50.452
Halimione_portulacoides,1935891128,-0.9833,37.6
Halimione_portulacoides,1144564426,8.61667,41.9
Halimione_portulacoides,1042864345,10.589722,55.858333
